https://www.thecanadianencyclopedia.ca/en,application/javascript; charset=utf-8,https://code.jquery.com/ui/1.12.1/jquery-ui.min.js,United States
https://www.thecanadianencyclopedia.ca/en,image/jpeg,https://tce-live2.s3.amazonaws.com/media/homepage_features/edith%20monture%20-%20featured%20-2.jpg,United States
https://www.thecanadianencyclopedia.ca/en,image/jpeg,https://tce-live2.s3.amazonaws.com/media/homepage_features/Cairine%20Wilson%203%20-%20featured.jpg,United States
https://www.thecanadianencyclopedia.ca/en,image/jpeg,https://tce-live2.s3.amazonaws.com/media/media/d6f088eb-b5a2-48d4-b2bc-f6c20411050d.jpg,United States
https://www.thecanadianencyclopedia.ca/en,image/jpeg,https://tce-live2.s3.amazonaws.com/media/media/78730ed6-4352-47c6-8df5-de6a40364e1d.jpg,United States
https://www.thecanadianencyclopedia.ca/en,image/jpeg,https://tce-live2.s3.amazonaws.com/media/media/9b5206c7-ee18-4397-becb-d7bca7972c77.jpg,United States
https://www.thecanadianencyclopedia.ca/en,image/jpeg,https://tce-live2.s3.amazonaws.com/media/media/69a5c744-8e05-4ba5-b17b-0c27cc1f3f79.jpg,United States
https://www.thecanadianencyclopedia.ca/en,image/jpeg,https://tce-live2.s3.amazonaws.com/media/new_article_images/JeanLumb/Save%20Chinatown%201960s.jpg,United States
https://www.thecanadianencyclopedia.ca/en,image/jpeg,https://tce-live2.s3.amazonaws.com/media/media/e0520ce5-1008-4d2c-9e4c-dd326262c852.jpg,United States
https://www.thecanadianencyclopedia.ca/en,image/jpeg,https://tce-live2.s3.amazonaws.com/media/media/7fdaebf0-3dc9-4958-9417-10d409785386.jpg,United States
https://www.thecanadianencyclopedia.ca/en,image/jpeg,https://tce-live2.s3.amazonaws.com/media/media/caeb15a5-d68c-4494-ac14-31ceb2188b5c.jpg,United States
https://www.thecanadianencyclopedia.ca/en,image/jpeg,https://tce-live2.s3.amazonaws.com/media/media/109500a6-22fe-4daf-8f73-d3e27867304d.jpg,United States
https://www.thecanadianencyclopedia.ca/en,image/jpeg,https://tce-live2.s3.amazonaws.com/media/media/12e4a112-d35a-40d4-9496-0713569f3234.jpg,United States
https://www.thecanadianencyclopedia.ca/en,image/jpeg,https://tce-live2.s3.amazonaws.com/media/media/fe75a625-6491-4567-9b38-5178ced65cff.jpg,United States
https://www.thecanadianencyclopedia.ca/en,image/jpeg,https://tce-live2.s3.amazonaws.com/media/media/b487feda-cf74-401c-bfb1-12ddc12cd147.jpg,United States
https://www.thecanadianencyclopedia.ca/en,image/jpeg,https://tce-live2.s3.amazonaws.com/media/media/cead97f2-01e5-4959-9560-c91596bfe398.jpg,United States
https://www.thecanadianencyclopedia.ca/en,image/jpeg,https://tce-live2.s3.amazonaws.com/media/media/4d994481-dad0-4092-811e-1f0718cd1a1e.jpg,United States
https://www.thecanadianencyclopedia.ca/en,image/jpeg,https://tce-live2.s3.amazonaws.com/media/media/49d9d346-3c7a-48e6-9c8b-d84c4369269a.jpg,United States
https://www.thecanadianencyclopedia.ca/en,image/jpeg,https://tce-live2.s3.amazonaws.com/media/media/3af653b8-c8a0-4df6-89b3-89b016b8eff4.jpg,United States
https://www.thecanadianencyclopedia.ca/en,image/jpeg,https://tce-live2.s3.amazonaws.com/media/media/cce4c6dc-8b1d-48bb-b285-3ebf65f0bad0.jpg,United States
https://www.thecanadianencyclopedia.ca/en,image/jpeg,https://tce-live2.s3.amazonaws.com/media/media/88bab6f6-366c-45d5-be02-092e23d46e97.jpg,United States
https://www.thecanadianencyclopedia.ca/en,image/jpeg,https://tce-live2.s3.amazonaws.com/media/media/9a340126-c515-4eb8-8150-17ec75fc4e91.jpg,United States
https://www.thecanadianencyclopedia.ca/en,image/jpeg,https://tce-live2.s3.amazonaws.com/media/education_guides/english_guides/portal%20page%20EN.jpg,United States
https://ici.radio-canada.ca/,image/png,https://www.thecanadianencyclopedia.ca/images/favicon/favicon-16x16.png?v=ff43d9c7c67bb75a3d9a471a65e6724f,United States
https://ici.radio-canada.ca/,image/png,https://www.thecanadianencyclopedia.ca/images/favicon/android-icon-36x36.png?v=3e9842d534281da81a0f4b4c81a17592,United States
https://ici.radio-canada.ca/,image/png,https://www.thecanadianencyclopedia.ca/images/favicon/android-icon-36x36.png?v=3e9842d534281da81a0f4b4c81a17592,United States
https://ici.radio-canada.ca/,image/png,https://www.thecanadianencyclopedia.ca/images/favicon/android-icon-48x48.png?v=7eb74dc9409ece0737d81a8ba5841bf7,United States
https://ici.radio-canada.ca/,image/png,https://www.thecanadianencyclopedia.ca/images/favicon/android-icon-72x72.png?v=3af0c2e4ca8c973438f91f44e7a58d6c,United States
https://ici.radio-canada.ca/,text/javascript,https://js-sec.indexww.com/ht/p/183773-74062899478935.js,Taiwan
https://ici.radio-canada.ca/,application/json;charset=utf-8,https://dpm.demdex.net/id?d_visid_ver=2.5.0&d_fieldgroup=MC&d_rtbd=json&d_ver=2&d_orgid=55E654E45894AF350A495CFE%40AdobeOrg&d_nsid=0&ts=1540822477846,Japan
https://ici.radio-canada.ca/,application/x-javascript,https://radiocanada.122.2o7.net/id?d_visid_ver=2.5.0&d_fieldgroup=A&mcorgid=55E654E45894AF350A495CFE%40AdobeOrg&mid=32971629377091510158618143336039824315&ts=1540822478206,United States
https://ici.radio-canada.ca/,application/json;charset=utf-8,https://dpm.demdex.net/id?d_visid_ver=2.5.0&d_fieldgroup=AAM&d_rtbd=json&d_ver=2&d_orgid=55E654E45894AF350A495CFE%40AdobeOrg&d_nsid=0&d_mid=32971629377091510158618143336039824315&ts=1540822478797,Japan
https://ici.radio-canada.ca/,application/javascript; charset=utf-8,https://geoip.radio-canada.ca/geoip.js,United States
https://ici.radio-canada.ca/,application/x-javascript,https://sb.scorecardresearch.com/beacon.js,United States
https://ici.radio-canada.ca/,application/json;charset=utf-8,https://dpm.demdex.net/id?d_visid_ver=2.5.0&d_fieldgroup=AAM&d_rtbd=json&d_ver=2&d_orgid=55E654E45894AF350A495CFE%40AdobeOrg&d_nsid=0&d_mid=32971629377091510158618143336039824315&ts=1540822479945,Japan
https://ici.radio-canada.ca/,application/javascript;charset=UTF-8,https://ad.crwdcntrl.net/5/c=10678/pe=y/callback=CallbackGetAudience,Singapore
https://ici.radio-canada.ca/,text/javascript; charset=utf-8,https://cdnssl.clicktale.net/www33/ptc/565af226-9d6b-4607-a2ee-595ae5fdfdde.js,United States
https://ici.radio-canada.ca/,image/gif,https://radiocanada.122.2o7.net/b/ss/rc-prod01/1/JS-2.1.0-D7QN/s81508118840691?AQB=1&ndh=1&pf=1&t=29%2F9%2F2018%2022%3A14%3A40%201%20-480&D=D%3D&mid=32971629377091510158618143336039824315&ce=UTF-8&ns=radiocanada&pageName=ppage%3Aaccueil%3Aaccueil&g=http%3A%2F%2Fici.radio-canada.ca%2F&cc=CAD&ch=ppage&server=radio-canada.ca&c1=rcca_siteweb&v1=D%3Dc1&h1=ppage%3Aaccueil&c2=siteweb&v2=D%3Dc2&c5=accueil&v5=D%3Dc5&v6=D%3Dc6&v7=D%3Dc7&c8=accueil&v8=D%3Dc8&c9=http%3A%2F%2Fici.radio-canada.ca%2F&v9=D%3Dc9&c10=ppage&v10=D%3Dc10&v11=D%3Dc11&c12=document&v12=D%3Dc12&v13=D%3Dc13&c14=ppage&v14=D%3Dc14&v15=D%3Dc15&v16=D%3Dc16&v17=D%3Dc17&v18=D%3Dc18&v19=D%3Dc19&v20=D%3Dc20&c21=ppage%3Aaccueil&v21=D%3Dc21&c22=ppage%3Aaccueil%3Aaccueil&v22=D%3Dc22&c23=ppage%3Aaccueil%3Aaccueil&v23=D%3Dc23&c24=ppage%3Aaccueil%3Aaccueil&v24=D%3Dc24&v25=D%3Dc25&v26=D%3Dc26&c30=unit&v30=D%3Dc30&c31=lundi&v31=D%3Dc31&c32=22&v32=D%3Dc32&v33=D%3Dc33&v35=D%3Dc35&v36=D%3Dc36&v37=D%3Dc37&c38=adblocker%3Dfalse&v38=D%3Dc38&c39=2214&v39=D%3Dc39&c40=914&v40=D%3Dc40&v41=D%3Dc41&v42=D%3Dc42&v43=D%3Dc43&v46=D%3Dc46&v48=D%3Dc48&s=1280x800&c=24&j=1.6&v=N&k=Y&bw=400&bh=149&mcorgid=55E654E45894AF350A495CFE%40AdobeOrg&AQE=1,United States
https://ici.radio-canada.ca/,text/javascript; charset=utf-8,https://cdnssl.clicktale.net/www33/pcc/565af226-9d6b-4607-a2ee-595ae5fdfdde.js?DeploymentConfigName=Release_20181001&Version=2,United States
https://ici.radio-canada.ca/,application/javascript,https://cdnssl.clicktale.net/www/WR-latest.js,United States
https://ici.radio-canada.ca/,application/javascript,https://cdnssl.clicktale.net/www/ChangeMonitor-latest.js,United States
https://ici.radio-canada.ca/,image/gif,https://ping.chartbeat.net/ping?h=radio-canada.ca&p=%2F&u=CDuacdBc_c3fCxJ8PA&d=ici.radio-canada.ca&g=46236&g0=radcan_v4%2Csommaire&g1=No%20Author&n=1&f=00001&c=0&x=0&m=0&y=19185&o=385&w=149&j=45&R=1&W=0&I=0&E=0&e=0&r=&b=4101&t=OYwVCV4e7Z_L954BqVIcQD5jHD2&V=109&i=PPage%20%7C%20ICI%20Radio-Canada&tz=-480&sn=1&sv=CigKbJDI5JjtD1fI1tDQf_UbCBpa7e&sd=1&im=061b2fff&_,United States
https://ici.radio-canada.ca/,application/json; charset=UTF-8,https://ing-district.clicktale.net/ctn_v2/auth/?pid=62&as=1&1425139410&subsid=233250&msgsize=20,United States
https://ici.radio-canada.ca/,image/svg+xml,https://rcavstaticplayer.akamaized.net/player2/ressources/svg/ressources/svg/player-extraire.svg?r=28,Taiwan
https://ici.radio-canada.ca/,image/svg+xml,https://rcavstaticplayer.akamaized.net/player2/ressources/svg/ressources/svg/player-partage.svg?r=28,Taiwan
https://ici.radio-canada.ca/,image/svg+xml,https://rcavstaticplayer.akamaized.net/player2/ressources/svg/player-arrow-n.svg,Taiwan
https://ici.radio-canada.ca/,image/svg+xml,https://rcavstaticplayer.akamaized.net/player2/ressources/svg/player-arrow-s.svg,Taiwan
https://ici.radio-canada.ca/,image/svg+xml,https://rcavstaticplayer.akamaized.net/player2/ressources/svg/ressources/svg/player-liste.svg?r=28,Taiwan
https://ici.radio-canada.ca/,image/svg+xml,https://rcavstaticplayer.akamaized.net/player2/ressources/svg/ressources/svg/player-info.svg?r=28,Taiwan
https://ici.radio-canada.ca/,image/png,https://rcavstaticplayer.akamaized.net/player2/ressources/svg/ressources/svg/transparent.png,Taiwan
https://ici.radio-canada.ca/,image/png,https://rcavstaticplayer.akamaized.net/player2/ressources/svg/ressources/svg/gradientBottom.png,Taiwan
https://ici.radio-canada.ca/,image/svg+xml,https://rcavstaticplayer.akamaized.net/player2/ressources/svg/ressources/svg/player-fermer.svg?r=28,Taiwan
https://ici.radio-canada.ca/,application/x-javascript,https://rcavstaticplayer.akamaized.net/player2/ressources/js/streamsense.5.2.0.160629.min.js,Taiwan
http://www.forces.gc.ca,image/gif,https://ma80-r.analytics.edgekey.net/9.gif?a=V~b=8b58c0167d1ec18947~e=0~ay=CoreLibrary-4.16.25,Taiwan
http://www.forces.gc.ca,application/json;charset=utf-8,https://services.radio-canada.ca/media/meta/v1/index.ashx?appCode=medianetlive&idMedia=cbf&output=json,Taiwan
https://www.canada.ca/home.html,application/x-javascript,https://assets.adobedtm.com/caacec67651710193d2331efef325107c23a0145/satelliteLib-78cf42deb149c9766cbaaa6151e252b9b67c0200.js,United States
https://www.canada.ca/home.html,application/json;charset=utf-8,https://dpm.demdex.net/id?d_visid_ver=3.1.2&d_fieldgroup=MC&d_rtbd=json&d_ver=2&d_orgid=A90F2A0D55423F537F000101%40AdobeOrg&d_nsid=0&ts=1540822489207,Japan
https://www.canada.ca/home.html,application/x-javascript,https://assets.adobedtm.com/caacec67651710193d2331efef325107c23a0145/s-code-contents-69cce4f42ae039e7c3974e2fa4292c5e7ad592ab.js,United States
https://www.canada.ca/home.html,application/x-javascript,https://canada.sc.omtrdc.net/id?d_visid_ver=3.1.2&d_fieldgroup=A&mcorgid=A90F2A0D55423F537F000101%40AdobeOrg&mid=72658550554490955503363486747018648194&ts=1540822489390,United States
https://www.canada.ca/home.html,image/gif,https://canada.sc.omtrdc.net/b/ss/canadalivemain/1/JS-2.9.0-D7QN/s84453507103950?AQB=1&ndh=1&pf=1&t=29%2F9%2F2018%2022%3A14%3A49%201%20-480&D=D%3D&mid=72658550554490955503363486747018648194&aamlh=11&ce=UTF-8&pageName=Canada.ca&g=www.canada.ca%2Fhome.html&cc=CAD&server=www.canada.ca&events=event11&aamb=6G1ynYcLPuiQxYZrsz_pkqfLG9yMXBpb2zX5dvJdYQJzPXImdj0y&c1=D%3Dv1&v1=Monday&c2=D%3Dv2&v2=10%3A00PM&c4=D%3Dv4&v4=desktop&c5=D%3Dv5&v5=eng%3Afra&c7=D%3D%22Page%3A%20%22%2BpageName&v10=blank%7Cblank&c11=D%3DpageName&v11=D%3DpageName&c12=D%3Dg&v12=D%3Dg&v13=blank%20page%20title&c15=D%3Dv15&v15=Government%20of%20Canada%2C%20Service%20Canada%2C%20Citizen%20Service%20Branch%2C%20Digital%20Service%20Directorate%2C%20Web%20Channel&c16=D%3Dv16&v16=blank%20theme&v17=blank%20page%20creator&v18=blank%20theme&v19=blank%20page%20url&c21=D%3Dv21&v21=blank%20page%20issued%20date&c22=www.canada.ca%2Fhome.html&v22=www.canada.ca%2Fhome.html&c23=D%3Dv23&v23=blank%20folder&c24=D%3Dv24&v24=home.html&c25=D%3Dv25&v25=blank%20news%20type&c26=D%3Dv26&v26=Monday%3A10%3A00AM&c39=D%3Dv39&v39=blank%20query%20string&c65=D%3Dv65&v65=canada&c66=D%3Dv66&v66=2&v74=23&c75=D%3Dv75&v75=7c0200%20live%202018-10-22%2019%3A26%3A31%20UTC&s=1280x800&c=24&j=1.6&v=N&k=Y&bw=400&bh=149&mcorgid=A90F2A0D55423F537F000101%40AdobeOrg&AQE=1,United States
https://www.canada.ca/home.html,image/gif,https://dpm.demdex.net/ibs:dpid=411&dpuuid=W9cV2QAAC09X4_fW,Japan
https://www.nfb.ca,application/x-javascript,https://media1.nfb.ca/medias/js/ga/django-advanced-google-analytics.js,United States
https://www.nfb.ca,application/x-javascript,https://media1.nfb.ca/medias/js/ga/gatag_async.js,United States
https://www.nfb.ca,application/x-javascript,https://media1.nfb.ca/medias/brand/js/custom/layout/openOrCloseNav.js,United States
https://www.nfb.ca,image/svg+xml,https://media1.nfb.ca/medias/brand/img/layout/icon/ONF_Logo_hor_noir_sm-b.svg,United States
https://www.nfb.ca,image/svg+xml,https://media1.nfb.ca/medias/brand/img/layout/icon/ONF_Logo_ver_noir_sm-b.svg,United States
https://www.nfb.ca,application/x-javascript,https://media1.nfb.ca/medias/brand/js/concat/fullOnly.min.js?v=7.6.1b,United States
https://www.nfb.ca,application/x-javascript,https://media1.nfb.ca/medias/brand/js/concat/standaloneAndFull.min.js?v=7.6.1b,United States
https://www.nfb.ca,application/x-javascript,https://sb.scorecardresearch.com/beacon.js,United States
https://www.nfb.ca,application/x-javascript,https://media1.nfb.ca/medias/experiments/js/experiments.js,United States
https://www.nfb.ca,application/x-javascript,https://media1.nfb.ca/medias/experiments/js/jquery.cookie.js,United States
https://www.nfb.ca,application/x-javascript,https://media1.nfb.ca/medias/brand/js/custom/modules/m-featured.js,United States
https://www.nfb.ca,application/x-javascript,https://media1.nfb.ca/medias/brand/js/custom/modules/m-bin-grid-blog.js,United States
https://www.nfb.ca,application/x-javascript,https://media1.nfb.ca/medias/brand/js/custom/modules/m-bin-grid-newsletter.js,United States
https://www.nfb.ca,image/png,https://media1.nfb.ca/medias/brand/img/layout/spacer-thumbnails-gratuit-crop.png,United States
https://www.nfb.ca,image/jpeg,https://media1.nfb.ca/medias/nfb_tube/cache/69/b6/69b6b524ea61eedfe4ce9c777a3ea43d.jpg,United States
https://www.nfb.ca,image/jpeg,https://media1.nfb.ca/medias/nfb_tube/cache/46/10/461058546ce4e85417a97f965884fb31.jpg,United States
https://www.nfb.ca,image/jpeg,https://media1.nfb.ca/medias/nfb_tube/cache/ed/7f/ed7f3ff039b1c2dfe9e63f49ef5b989f.jpg,United States
https://www.nfb.ca,image/jpeg,https://media1.nfb.ca/medias/nfb_tube/cache/ea/58/ea58e522d512af65f44c22f5f8b2ddb1.jpg,United States
https://www.nfb.ca,image/jpeg,https://media1.nfb.ca/medias/nfb_tube/cache/dd/2d/dd2d1ab1b07b1cafe42afc71865d4a86.jpg,United States
https://www.nfb.ca,image/jpeg,https://media1.nfb.ca/medias/nfb_tube/cache/fd/ad/fdad4b4f92a5eebcb2cd05896d9adfa9.jpg,United States
https://www.nfb.ca,image/jpeg,https://media1.nfb.ca/medias/nfb_tube/cache/58/df/58dfc1cf58a019dd6edac50ad37f11be.jpg,United States
https://www.nfb.ca,image/jpeg,https://media1.nfb.ca/medias/nfb_tube/cache/06/df/06dfefee7429690cc7b213d38491e343.jpg,United States
https://www.nfb.ca,image/jpeg,https://media1.nfb.ca/medias/nfb_tube/cache/14/82/148297181990b0e63f3065486c53d434.jpg,United States
https://www.nfb.ca,image/jpeg,https://media1.nfb.ca/medias/nfb_tube/cache/56/4a/564a4b7c5e6a0950a688109d4513adc4.jpg,United States
https://www.nfb.ca,image/jpeg,https://media1.nfb.ca/medias/nfb_tube/cache/13/b2/13b278e06614e4d529836f30b25a0d08.jpg,United States
https://www.nfb.ca,image/jpeg,https://media1.nfb.ca/medias/nfb_tube/cache/b3/94/b3943f14935e031e252822bd8fad9192.jpg,United States
https://www.nfb.ca,image/jpeg,https://media1.nfb.ca/medias/nfb_tube/cache/f2/e1/f2e1c24263402c908c3834ba576ca8c3.jpg,United States
https://www.nfb.ca,image/jpeg,https://media1.nfb.ca/medias/nfb_tube/cache/a8/62/a8625da13ee72ddcb58aa408e3ef6c1d.jpg,United States
https://www.nfb.ca,image/jpeg,https://media1.nfb.ca/medias/nfb_tube/cache/8c/49/8c49435f5666acd8bd553bf2c7495508.jpg,United States
https://www.nfb.ca,image/jpeg,https://media1.nfb.ca/medias/nfb_tube/cache/64/e7/64e7ac14d5c655f3b46e7017547768dc.jpg,United States
https://www.nfb.ca,image/jpeg,https://media1.nfb.ca/medias/nfb_tube/cache/84/ed/84edfa46964d766412b3ef989ab26a1e.jpg,United States
https://www.nfb.ca,image/jpeg,https://media1.nfb.ca/medias/nfb_tube/cache/b6/e5/b6e5846e45465a332485142bab6dd064.jpg,United States
https://www.nfb.ca,image/jpeg,https://media1.nfb.ca/medias/nfb_tube/cache/71/f0/71f08543e749acef3d8cd2d1012f288c.jpg,United States
https://www.nfb.ca,image/jpeg,https://media1.nfb.ca/medias/nfb_tube/cache/da/51/da513b18f1cd72d80286a73b6d16fcd2.jpg,United States
https://www.nfb.ca,image/jpeg,https://media1.nfb.ca/medias/nfb_tube/cache/cd/54/cd541a41c7373a50b894f6d947f339b8.jpg,United States
