host_name,IP_address,status_Message,grade,vul_to_Beast,vul_to_Heartbleed,vul_to_Poodle,vul_to_Freak,vul_to_Logjam,vul_to_Drown,vul_to_Sweet32,vul_to_Cross_Protocol,vul_to_RC4,vul_to_Renegotiation,vul_to_CRIME,support_fallback_SCSV,forward_secrecy,HSTS_status,HPKP_status,DH_use_known_primes,DH_Ys_reuse,cert_issues,cert_chain_issues,root_CA,CA_chain,Resistance_cnt,Resistance_cnt,Resistance_cnt,Resistance_cnt
https://www.gesetze-im-internet.de,188.210.44.216,Ready,A,True,False,False,False,False,False,False,False,False,False,False,True,2,absent,absent,NULL,NULL,0,0,"CN=COMODO RSA Certification Authority, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB"," -> CN=COMODO RSA Extended Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB -> CN=COMODO RSA Certification Authority, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",10,11,10,10
https://www.land.nrw/,93.184.134.99,Ready,A+,True,False,False,False,False,False,False,False,False,False,False,True,4,present,absent,0,False,0,0,"CN=T-TeleSec GlobalRoot Class 2, OU=T-Systems Trust Center, O=T-Systems Enterprise Services GmbH, C=DE"," -> CN=TeleSec ServerPass Class 2 CA, STREET=Untere Industriestr. 20, L=Netphen, OID.2.5.4.17=57250, ST=Nordrhein Westfalen, OU=T-Systems Trust Center, O=T-Systems International GmbH, C=DE -> CN=T-TeleSec GlobalRoot Class 2, OU=T-Systems Trust Center, O=T-Systems Enterprise Services GmbH, C=DE",10,10,11,10
https://www.zeit.de/index,151.101.2.49,Ready,A,False,False,False,False,False,False,False,False,False,False,False,NULL,4,present,absent,NULL,NULL,0,0,"CN=GlobalSign Root CA, OU=Root CA, O=GlobalSign nv-sa, C=BE"," -> CN=GlobalSign CloudSSL CA - SHA256 - G3, O=GlobalSign nv-sa, C=BE -> CN=GlobalSign Root CA, OU=Root CA, O=GlobalSign nv-sa, C=BE",11,11,12,11
https://www.focus.de,23.203.236.75,Ready,A,True,False,False,False,False,False,False,False,False,False,False,True,2,absent,absent,NULL,NULL,0,0,"CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US"," -> CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US -> CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US",10,11,10,10
https://www.taz.de,2001:67c:13c:0:0:0:7a2:de,Ready,A,True,False,False,False,False,False,True,False,False,False,False,True,2,absent,absent,NULL,NULL,0,0,"CN=DST Root CA X3, O=Digital Signature Trust Co."," -> CN=Let's Encrypt Authority X3, O=Let's Encrypt, C=US -> CN=DST Root CA X3, O=Digital Signature Trust Co.",9,10,9,9
https://www.hamburg.de,2a02:ad0:5:1:0:0:0:12,Ready,A,True,False,False,False,False,False,False,True,False,False,False,True,4,absent,absent,NULL,NULL,0,16,"CN=DigiCert Global Root G2, OU=www.digicert.com, O=DigiCert Inc, C=US"," -> CN=GeoTrust TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US -> CN=DigiCert Global Root G2, OU=www.digicert.com, O=DigiCert Inc, C=US -> CN=DigiCert Global Root G2, OU=www.digicert.com, O=DigiCert Inc, C=US",9,10,9,9
https://www.baf.bund.de/DE/Home/home_node.html,141.38.3.28,Ready,A+,False,False,False,False,False,False,False,False,False,False,False,NULL,4,present,absent,NULL,NULL,0,0,"CN=T-TeleSec GlobalRoot Class 2, OU=T-Systems Trust Center, O=T-Systems Enterprise Services GmbH, C=DE"," -> CN=DFN-Verein Global Issuing CA, OU=DFN-PKI, O=Verein zur Foerderung eines Deutschen Forschungsnetzes e. V., C=DE -> CN=DFN-Verein Certification Authority 2, OU=DFN-PKI, O=Verein zur Foerderung eines Deutschen Forschungsnetzes e. V., C=DE -> CN=T-TeleSec GlobalRoot Class 2, OU=T-Systems Trust Center, O=T-Systems Enterprise Services GmbH, C=DE",11,11,12,11
https://www.asse.bund.de,77.87.229.78,Ready,A,True,False,False,False,False,False,False,False,False,False,False,True,2,absent,absent,NULL,NULL,0,0,"CN=T-TeleSec GlobalRoot Class 2, OU=T-Systems Trust Center, O=T-Systems Enterprise Services GmbH, C=DE"," -> CN=DFN-Verein Global Issuing CA, OU=DFN-PKI, O=Verein zur Foerderung eines Deutschen Forschungsnetzes e. V., C=DE -> CN=DFN-Verein Certification Authority 2, OU=DFN-PKI, O=Verein zur Foerderung eines Deutschen Forschungsnetzes e. V., C=DE -> CN=T-TeleSec GlobalRoot Class 2, OU=T-Systems Trust Center, O=T-Systems Enterprise Services GmbH, C=DE",10,11,10,10
https://www.sueddeutsche.de,85.131.129.195,Ready,A,True,False,False,False,False,False,True,False,False,False,False,True,2,present,absent,0,False,0,0,"CN=AddTrust External CA Root, OU=AddTrust External TTP Network, O=AddTrust AB, C=SE"," -> CN=COMODO RSA Domain Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB -> CN=COMODO RSA Certification Authority, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB -> CN=AddTrust External CA Root, OU=AddTrust External TTP Network, O=AddTrust AB, C=SE",9,9,10,9
https://www.bbr.bund.de/BBR/DE/Home/home_node.html,141.38.3.28,Ready,A+,False,False,False,False,False,False,False,False,False,False,False,NULL,4,present,absent,NULL,NULL,0,0,"CN=T-TeleSec GlobalRoot Class 2, OU=T-Systems Trust Center, O=T-Systems Enterprise Services GmbH, C=DE"," -> CN=DFN-Verein Global Issuing CA, OU=DFN-PKI, O=Verein zur Foerderung eines Deutschen Forschungsnetzes e. V., C=DE -> CN=DFN-Verein Certification Authority 2, OU=DFN-PKI, O=Verein zur Foerderung eines Deutschen Forschungsnetzes e. V., C=DE -> CN=T-TeleSec GlobalRoot Class 2, OU=T-Systems Trust Center, O=T-Systems Enterprise Services GmbH, C=DE",11,11,12,11
https://www.t-online.de,2a02:cbf7:1:0:62:138:239:100,Ready,A,True,False,False,False,False,False,True,True,False,False,False,True,2,absent,absent,NULL,NULL,0,0,"CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US"," -> CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US -> CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US",8,9,8,8
https://www.bav.bund.de/DE/Home/home_node.html,141.38.3.28,Ready,A+,False,False,False,False,False,False,False,False,False,False,False,NULL,4,present,absent,NULL,NULL,0,0,"CN=T-TeleSec GlobalRoot Class 2, OU=T-Systems Trust Center, O=T-Systems Enterprise Services GmbH, C=DE"," -> CN=DFN-Verein Global Issuing CA, OU=DFN-PKI, O=Verein zur Foerderung eines Deutschen Forschungsnetzes e. V., C=DE -> CN=DFN-Verein Certification Authority 2, OU=DFN-PKI, O=Verein zur Foerderung eines Deutschen Forschungsnetzes e. V., C=DE -> CN=T-TeleSec GlobalRoot Class 2, OU=T-Systems Trust Center, O=T-Systems Enterprise Services GmbH, C=DE",11,11,12,11
https://www.bbk.bund.de,77.87.229.6,Ready,A,True,False,False,False,False,False,False,False,False,False,False,True,2,absent,absent,NULL,NULL,0,0,"CN=Deutsche Telekom Root CA 2, OU=T-TeleSec Trust Center, O=Deutsche Telekom AG, C=DE"," -> EMAILADDRESS=ca@zivit.de, CN=ZIVIT CA - G01, OU=Betrieb, O=Zentrum fuer Informationsverarbeitung und Informationstechnik, C=DE -> CN=DFN-Verein PCA Global - G01, OU=DFN-PKI, O=DFN-Verein, C=DE -> CN=Deutsche Telekom Root CA 2, OU=T-TeleSec Trust Center, O=Deutsche Telekom AG, C=DE",10,11,10,10
https://bezuegerechner.bva.bund.de,193.24.162.67,Ready,A,False,False,False,False,False,False,False,True,False,False,False,NULL,4,present,absent,NULL,NULL,0,0,"CN=Deutsche Telekom Root CA 2, OU=T-TeleSec Trust Center, O=Deutsche Telekom AG, C=DE"," -> EMAILADDRESS=ca@zivit.de, CN=ZIVIT CA - G01, OU=Betrieb, O=Zentrum fuer Informationsverarbeitung und Informationstechnik, C=DE -> CN=DFN-Verein PCA Global - G01, OU=DFN-PKI, O=DFN-Verein, C=DE -> CN=Deutsche Telekom Root CA 2, OU=T-TeleSec Trust Center, O=Deutsche Telekom AG, C=DE",10,10,11,10
https://www.bfr.bund.de/de/start.html,77.87.230.115,Ready,A+,False,False,False,False,False,False,False,False,False,False,False,NULL,4,present,absent,0,False,0,0,"CN=T-TeleSec GlobalRoot Class 2, OU=T-Systems Trust Center, O=T-Systems Enterprise Services GmbH, C=DE"," -> CN=DFN-Verein Global Issuing CA, OU=DFN-PKI, O=Verein zur Foerderung eines Deutschen Forschungsnetzes e. V., C=DE -> CN=DFN-Verein Certification Authority 2, OU=DFN-PKI, O=Verein zur Foerderung eines Deutschen Forschungsnetzes e. V., C=DE -> CN=T-TeleSec GlobalRoot Class 2, OU=T-Systems Trust Center, O=T-Systems Enterprise Services GmbH, C=DE",11,11,12,11
https://www.bit.bund.de,77.87.229.102,Certificate not valid for domain name,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
https://bitv-lotse.bund.de,77.87.229.81,Certificate not valid for domain name,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
https://www.bfdi.bund.de,77.87.229.18,Ready,A,True,False,False,False,False,False,False,False,False,False,False,True,2,absent,absent,NULL,NULL,0,0,"CN=T-TeleSec GlobalRoot Class 2, OU=T-Systems Trust Center, O=T-Systems Enterprise Services GmbH, C=DE"," -> CN=DFN-Verein Global Issuing CA, OU=DFN-PKI, O=Verein zur Foerderung eines Deutschen Forschungsnetzes e. V., C=DE -> CN=DFN-Verein Certification Authority 2, OU=DFN-PKI, O=Verein zur Foerderung eines Deutschen Forschungsnetzes e. V., C=DE -> CN=T-TeleSec GlobalRoot Class 2, OU=T-Systems Trust Center, O=T-Systems Enterprise Services GmbH, C=DE",10,11,10,10
https://www.bescha.bund.de,77.87.229.37,Ready,A,True,False,False,False,False,False,False,False,False,False,False,True,2,absent,absent,NULL,NULL,0,0,"CN=Deutsche Telekom Root CA 2, OU=T-TeleSec Trust Center, O=Deutsche Telekom AG, C=DE"," -> EMAILADDRESS=ca@zivit.de, CN=ZIVIT CA - G01, OU=Betrieb, O=Zentrum fuer Informationsverarbeitung und Informationstechnik, C=DE -> CN=DFN-Verein PCA Global - G01, OU=DFN-PKI, O=DFN-Verein, C=DE -> CN=Deutsche Telekom Root CA 2, OU=T-TeleSec Trust Center, O=Deutsche Telekom AG, C=DE",10,11,10,10
https://www.bmg.bund.de,194.153.219.130,Ready,A+,False,False,False,False,False,False,False,False,False,False,False,NULL,4,present,absent,NULL,NULL,0,0,"CN=T-TeleSec GlobalRoot Class 2, OU=T-Systems Trust Center, O=T-Systems Enterprise Services GmbH, C=DE"," -> CN=DFN-Verein Global Issuing CA, OU=DFN-PKI, O=Verein zur Foerderung eines Deutschen Forschungsnetzes e. V., C=DE -> CN=DFN-Verein Certification Authority 2, OU=DFN-PKI, O=Verein zur Foerderung eines Deutschen Forschungsnetzes e. V., C=DE -> CN=T-TeleSec GlobalRoot Class 2, OU=T-Systems Trust Center, O=T-Systems Enterprise Services GmbH, C=DE",11,11,12,11
https://www.bsg.bund.de,77.87.229.97,Ready,A,True,False,False,False,False,False,False,False,False,False,False,True,2,absent,absent,NULL,NULL,0,0,"CN=Deutsche Telekom Root CA 2, OU=T-TeleSec Trust Center, O=Deutsche Telekom AG, C=DE"," -> EMAILADDRESS=ca@zivit.de, CN=ZIVIT CA - G01, OU=Betrieb, O=Zentrum fuer Informationsverarbeitung und Informationstechnik, C=DE -> CN=DFN-Verein PCA Global - G01, OU=DFN-PKI, O=DFN-Verein, C=DE -> CN=Deutsche Telekom Root CA 2, OU=T-TeleSec Trust Center, O=Deutsche Telekom AG, C=DE",10,11,10,10
https://www.bund.de,77.87.229.48,Ready,A,True,False,False,False,False,False,False,False,False,False,False,True,2,absent,absent,NULL,NULL,0,0,"CN=Deutsche Telekom Root CA 2, OU=T-TeleSec Trust Center, O=Deutsche Telekom AG, C=DE"," -> EMAILADDRESS=ca@zivit.de, CN=ZIVIT CA - G01, OU=Betrieb, O=Zentrum fuer Informationsverarbeitung und Informationstechnik, C=DE -> CN=DFN-Verein PCA Global - G01, OU=DFN-PKI, O=DFN-Verein, C=DE -> CN=Deutsche Telekom Root CA 2, OU=T-TeleSec Trust Center, O=Deutsche Telekom AG, C=DE",10,11,10,10
https://www.muenchen.de,188.164.238.46,Ready,A,True,False,False,False,False,False,False,False,False,False,False,True,2,absent,absent,NULL,NULL,0,0,"CN=T-TeleSec GlobalRoot Class 2, OU=T-Systems Trust Center, O=T-Systems Enterprise Services GmbH, C=DE"," -> CN=TeleSec ServerPass Class 2 CA, STREET=Untere Industriestr. 20, L=Netphen, OID.2.5.4.17=57250, ST=Nordrhein Westfalen, OU=T-Systems Trust Center, O=T-Systems International GmbH, C=DE -> CN=T-TeleSec GlobalRoot Class 2, OU=T-Systems Trust Center, O=T-Systems Enterprise Services GmbH, C=DE",10,11,10,10
https://www.bstu.de/,89.146.237.101,Ready,A,True,False,False,False,False,False,False,False,False,False,False,True,2,absent,absent,NULL,NULL,0,16,"CN=AddTrust External CA Root, OU=AddTrust External TTP Network, O=AddTrust AB, C=SE"," -> CN=COMODO RSA Domain Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB -> CN=COMODO RSA Certification Authority, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB -> CN=AddTrust External CA Root, OU=AddTrust External TTP Network, O=AddTrust AB, C=SE -> CN=AddTrust External CA Root, OU=AddTrust External TTP Network, O=AddTrust AB, C=SE",10,11,10,10
https://www.auswaertiges-amt.de/de/,46.243.125.96,Ready,A,False,False,False,False,False,False,False,False,False,False,False,NULL,4,present,absent,0,False,0,0,"CN=GlobalSign, O=GlobalSign, OU=GlobalSign Root CA - R3"," -> CN=GlobalSign Organization Validation CA - SHA256 - G2, O=GlobalSign nv-sa, C=BE -> CN=GlobalSign, O=GlobalSign, OU=GlobalSign Root CA - R3",11,11,12,11
https://www.bzst.de/DE/Home/home_node.html,80.245.152.58,Ready,A,True,False,False,False,False,False,False,False,False,False,False,True,2,absent,absent,0,False,0,0,"CN=T-TeleSec GlobalRoot Class 2, OU=T-Systems Trust Center, O=T-Systems Enterprise Services GmbH, C=DE"," -> CN=DFN-Verein Global Issuing CA, OU=DFN-PKI, O=Verein zur Foerderung eines Deutschen Forschungsnetzes e. V., C=DE -> CN=DFN-Verein Certification Authority 2, OU=DFN-PKI, O=Verein zur Foerderung eines Deutschen Forschungsnetzes e. V., C=DE -> CN=T-TeleSec GlobalRoot Class 2, OU=T-Systems Trust Center, O=T-Systems Enterprise Services GmbH, C=DE",10,11,10,10
https://www.cio.bund.de,77.87.229.42,Ready,A,True,False,False,False,False,False,False,False,False,False,False,True,2,absent,absent,NULL,NULL,0,0,"CN=Deutsche Telekom Root CA 2, OU=T-TeleSec Trust Center, O=Deutsche Telekom AG, C=DE"," -> EMAILADDRESS=ca@zivit.de, CN=ZIVIT CA - G01, OU=Betrieb, O=Zentrum fuer Informationsverarbeitung und Informationstechnik, C=DE -> CN=DFN-Verein PCA Global - G01, OU=DFN-PKI, O=DFN-Verein, C=DE -> CN=Deutsche Telekom Root CA 2, OU=T-TeleSec Trust Center, O=Deutsche Telekom AG, C=DE",10,11,10,10
https://www.wwis.dwd.de,141.38.3.20,Ready,A+,False,False,False,False,False,False,False,False,False,False,False,NULL,4,present,absent,NULL,NULL,0,0,"CN=T-TeleSec GlobalRoot Class 2, OU=T-Systems Trust Center, O=T-Systems Enterprise Services GmbH, C=DE"," -> CN=DFN-Verein Global Issuing CA, OU=DFN-PKI, O=Verein zur Foerderung eines Deutschen Forschungsnetzes e. V., C=DE -> CN=DFN-Verein Certification Authority 2, OU=DFN-PKI, O=Verein zur Foerderung eines Deutschen Forschungsnetzes e. V., C=DE -> CN=T-TeleSec GlobalRoot Class 2, OU=T-Systems Trust Center, O=T-Systems Enterprise Services GmbH, C=DE",11,11,12,11
https://www.spiegel.de,128.65.210.181,Ready,A,True,False,False,False,False,False,True,False,False,False,False,True,2,absent,absent,0,False,0,0,"CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US"," -> CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US -> CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US",9,10,9,9
https://www.bundestag.de,46.243.122.50,Ready,A,False,False,False,False,False,False,False,False,False,False,False,NULL,4,present,absent,0,False,0,0,"CN=GlobalSign, O=GlobalSign, OU=GlobalSign Root CA - R3"," -> CN=GlobalSign Organization Validation CA - SHA256 - G2, O=GlobalSign nv-sa, C=BE -> CN=GlobalSign, O=GlobalSign, OU=GlobalSign Root CA - R3",11,11,12,11
https://www.bmu.de/,85.220.144.4,Ready,A,True,False,False,False,False,False,False,False,False,False,False,True,4,absent,absent,0,False,0,0,"CN=DST Root CA X3, O=Digital Signature Trust Co."," -> CN=Let's Encrypt Authority X3, O=Let's Encrypt, C=US -> CN=DST Root CA X3, O=Digital Signature Trust Co.",10,11,10,10
https://www.deutsche-rentenversicherung.de/Allgemein/de/Navigation/0_Home/home_node.html,217.9.49.21,Ready,A,False,False,False,False,False,False,False,False,False,False,False,True,4,absent,absent,0,False,0,0,"CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US"," -> CN=Thawte RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US -> CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US",11,12,11,11
https://www.uni-muenster.de/de/,2001:4cf0:2:20:0:0:80b0:6fa,Ready,A,True,False,False,False,False,False,False,False,False,False,False,True,4,absent,absent,0,False,0,0,"CN=Deutsche Telekom Root CA 2, OU=T-TeleSec Trust Center, O=Deutsche Telekom AG, C=DE"," -> EMAILADDRESS=ca@uni-muenster.de, CN=Zertifizierungsstelle Universitaet Muenster - G02, O=Universitaet Muenster, C=DE -> CN=DFN-Verein PCA Global - G01, OU=DFN-PKI, O=DFN-Verein, C=DE -> CN=Deutsche Telekom Root CA 2, OU=T-TeleSec Trust Center, O=Deutsche Telekom AG, C=DE",10,11,10,10
https://www.bremen.de,94.186.207.233,Ready,A,True,False,False,False,False,False,False,False,False,False,False,True,4,absent,absent,0,False,0,8,"CN=COMODO RSA Certification Authority, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB"," -> CN=COMODO RSA Domain Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB -> CN=AddTrust External CA Root, OU=AddTrust External TTP Network, O=AddTrust AB, C=SE -> CN=COMODO RSA Certification Authority, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",10,11,10,10
https://boerrstadt.de.tl/,193.238.27.22,Ready,B,True,False,False,False,False,False,False,True,False,False,False,True,4,absent,absent,2,False,0,12,"CN=DST Root CA X3, O=Digital Signature Trust Co."," -> CN=Let's Encrypt Authority X3, O=Let's Encrypt, C=US -> CN=DST Root CA X3, O=Digital Signature Trust Co. -> CN=DST Root CA X3, O=Digital Signature Trust Co.",9,10,9,9
https://www.steuertipps.de,89.244.131.150,Ready,A+,False,False,False,False,False,False,False,False,False,False,False,True,4,present,absent,NULL,NULL,0,0,"CN=AddTrust External CA Root, OU=AddTrust External TTP Network, O=AddTrust AB, C=SE"," -> CN=COMODO RSA Extended Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB -> CN=COMODO RSA Certification Authority, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB -> CN=AddTrust External CA Root, OU=AddTrust External TTP Network, O=AddTrust AB, C=SE",11,11,12,11
https://www.kfw.de/kfw.de.html,212.121.137.218,Ready,B,True,False,False,False,False,False,False,False,False,False,False,True,2,absent,absent,0,True,0,16,"CN=T-TeleSec GlobalRoot Class 2, OU=T-Systems Trust Center, O=T-Systems Enterprise Services GmbH, C=DE"," -> CN=TeleSec ServerPass Class 2 CA, STREET=Untere Industriestr. 20, L=Netphen, OID.2.5.4.17=57250, ST=Nordrhein Westfalen, OU=T-Systems Trust Center, O=T-Systems International GmbH, C=DE -> CN=T-TeleSec GlobalRoot Class 2, OU=T-Systems Trust Center, O=T-Systems Enterprise Services GmbH, C=DE -> CN=T-TeleSec GlobalRoot Class 2, OU=T-Systems Trust Center, O=T-Systems Enterprise Services GmbH, C=DE",10,11,10,10
https://www.dpma.de,194.59.120.3,Ready,A,False,False,False,False,False,False,False,False,False,False,False,NULL,4,absent,absent,0,False,0,0,"CN=D-TRUST Root Class 3 CA 2 2009, O=D-Trust GmbH, C=DE"," -> CN=D-TRUST SSL Class 3 CA 1 2009, O=D-Trust GmbH, C=DE -> CN=D-TRUST Root Class 3 CA 2 2009, O=D-Trust GmbH, C=DE",11,12,11,11
